Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
16,378.0,12.72,57.0,3,411.53,2,Winter,,Partly_Cloudy,High,Afternoon,Heating,Holiday,Post_Maintenance,66.9,40.8,789.1,18.66,8.28,1645.2,728.3
18,513.0,25.94,41.0,5,451.58,8,Summer,Classroom,Rainy,Full,Evening,Ventilation,Holiday,Normal,77.9,7.7,89.8,16.09,7.08,,777.9
22,750.0,12.55,20.0,4,433.84,11,Fall,Office,Cloudy,Full,Evening,Heating,Seminar,Post_Maintenance,65.0,37.6,11.8,35.0,3.05,,902.4
21,383.0,,23.0,5,288.93,10,Fall,Classroom,Sunny,High,Evening,Auto,Regular_Class,Under_Maintenance,70.1,4.8,12.9,16.32,0.88,1664.3,635.8
3,324.0,8.0,26.0,2,288.85,10,Fall,Classroom,Partly_Cloudy,High,Night,Cooling,No_Event,Normal,75.3,48.6,2.2,8.67,,1622.5,628.9
0,360.0,25.65,19.0,1,334.07,3,Spring,Laboratory,,High,Night,Off,Regular_Class,Scheduled_Check,73.0,12.4,4.5,14.9,1.74,1391.4,672.2
10,,17.66,47.0,2,248.85,2,Winter,Classroom,Partly_Cloudy,Low,Morning,Off,Holiday,Under_Maintenance,65.7,16.1,454.5,8.14,9.0,50.0,496.4
17,442.0,8.22,80.0,4,447.76,2,Winter,Office,Rainy,High,Afternoon,Heating,Regular_Class,Normal,,47.1,,,4.12,1883.1,686.5
7,278.0,29.86,33.0,3,342.81,6,Summer,Classroom,Sunny,,Morning,Cooling,Holiday,Normal,62.0,18.4,,,5.52,1274.6,607.8
12,216.0,7.39,31.0,2,233.67,1,Winter,Library,Windy,Medium,Afternoon,Ventilation,Regular_Class,Normal,,26.9,1025.2,12.67,6.1,905.5,
7,106.0,17.69,14.0,7,187.07,4,Spring,Classroom,Cloudy,Medium,Morning,,Regular_Class,,67.8,43.1,172.7,11.46,4.85,810.1,517.9
8,267.0,15.15,37.0,3,267.69,4,Spring,Cafeteria,Rainy,Medium,Morning,Off,Regular_Class,Under_Maintenance,82.9,39.0,,18.06,,1211.2,589.1
19,375.0,,35.0,1,329.53,11,Fall,Cafeteria,Windy,High,Evening,Off,Holiday,Under_Maintenance,78.8,53.7,13.4,16.58,5.14,1781.0,672.9
0,244.0,24.81,8.0,1,215.9,4,Spring,Office,Stormy,Medium,Night,Heating,Seminar,Post_Maintenance,74.3,47.6,5.8,16.21,2.08,1245.2,620.5
10,378.0,6.83,30.0,7,340.97,11,Fall,Laboratory,Stormy,High,Morning,Cooling,Workshop,Normal,72.8,21.7,627.4,23.27,7.84,1706.0,688.5
18,76.0,12.16,59.0,3,262.29,2,Winter,Auditorium,Partly_Cloudy,Low,Evening,Off,Workshop,Normal,88.7,28.8,512.9,4.98,5.56,401.9,535.9
13,249.0,28.63,21.0,7,270.35,5,Spring,Classroom,Partly_Cloudy,Medium,Afternoon,Auto,Regular_Class,Normal,67.0,2.8,1024.8,18.51,5.52,821.6,600.8
20,324.0,22.01,19.0,3,304.83,8,Summer,Cafeteria,Sunny,High,Evening,Cooling,Seminar,Scheduled_Check,80.1,25.1,9.3,13.57,8.08,1369.6,582.7
13,490.0,26.63,37.0,6,431.21,6,Summer,,Rainy,High,Afternoon,Auto,Seminar,Normal,74.0,10.0,415.3,22.52,8.22,,832.5
23,243.0,5.44,12.0,2,188.03,11,Fall,Classroom,Sunny,Medium,Evening,Heating,Exam,Normal,78.9,36.2,12.6,7.43,0.18,418.7,605.9
19,184.0,28.15,14.0,1,231.51,4,Spring,Classroom,Cloudy,Medium,Evening,Ventilation,Holiday,Normal,65.5,54.1,7.2,16.92,3.23,812.2,533.9
14,572.0,20.82,54.0,4,466.1,3,Spring,Office,Sunny,Full,Afternoon,Cooling,Regular_Class,Normal,61.1,30.9,498.6,25.21,7.63,2495.3,830.8
7,2260.0,33.78,25.0,6,251.83,5,Spring,Office,Rainy,Medium,Morning,Heating,Seminar,,69.3,13.9,1030.1,1.06,4.59,580.6,522.9
18,320.0,31.45,30.0,3,318.99,6,Summer,Laboratory,Rainy,High,Evening,,Workshop,Under_Maintenance,65.3,23.7,611.6,13.28,7.05,,694.4
1,359.0,24.47,3.0,2,271.07,5,Spring,,Partly_Cloudy,High,Night,Off,Holiday,Normal,,50.7,12.0,18.8,1.27,1532.2,668.1
19,346.0,30.57,26.0,4,330.65,7,Summer,Library,Windy,High,Evening,Cooling,Holiday,Post_Maintenance,65.8,8.1,,18.84,,,
6,364.0,21.19,29.0,5,334.46,7,Summer,Office,Partly_Cloudy,High,Morning,Ventilation,Regular_Class,Post_Maintenance,66.0,38.6,288.9,,2.81,1639.9,656.7
4,232.0,-34.047296753669556,21.0,3,222.28,3,Spring,Library,,Medium,Night,Heating,Regular_Class,Normal,93.0,36.0,13.3,6.13,3.52,1064.9,600.3
22,415.0,11.98,27.0,1,330.05,10,Fall,Classroom,Windy,High,Evening,Heating,Exam,Normal,69.2,37.7,4.6,21.72,0.0,1668.8,676.2
3,378.0,29.32,12.0,7,326.63,5,Spring,Office,,High,Night,Off,Workshop,,65.3,12.9,1.7,13.43,3.08,1339.8,675.2
21,489.0,3.69,28.0,5,327.15,12,Winter,Laboratory,Foggy,High,Evening,,Regular_Class,Normal,76.9,18.1,0.9,13.21,0.12,1689.2,734.3
8,63.0,0.93,21.0,2,143.7,10,Fall,Office,Rainy,Low,Morning,Off,Workshop,Normal,78.8,6.7,247.6,12.42,6.2,356.8,525.4
17,16.0,-26.663973697538182,35.0,1,190.18,3,Spring,Office,,,Afternoon,Ventilation,No_Event,Post_Maintenance,66.5,,883.0,11.24,5.9,255.3,483.5
12,228.0,13.0,66.0,4,318.93,2,Winter,Library,Sunny,Medium,Afternoon,,Regular_Class,Normal,81.4,31.0,256.4,8.14,5.12,1202.0,625.4
18,531.0,6.61,48.0,7,396.26,10,Fall,Cafeteria,Cloudy,Full,Evening,Heating,Holiday,Normal,87.4,13.0,117.8,20.81,7.8,1878.7,
0,,114.4607028413946,19.0,3,305.5,2,Winter,Classroom,Sunny,High,Night,Auto,Regular_Class,Normal,89.3,48.1,14.4,19.94,2.51,,565.5
21,38.0,12.31,35.0,4,163.32,10,Fall,Classroom,Cloudy,Low,Evening,Cooling,Regular_Class,Normal,66.9,21.9,9.3,2.98,1.8,380.1,493.7
13,186.0,32.15,20.0,4,276.76,4,Spring,Classroom,,Medium,Afternoon,Cooling,Seminar,Post_Maintenance,62.0,38.0,947.8,6.06,,567.4,619.1
0,387.0,18.63,21.0,6,330.69,3,Spring,,Partly_Cloudy,High,Night,Ventilation,Sports_Event,Under_Maintenance,74.5,,10.1,16.6,1.97,1968.3,692.1
1,157.0,22.36,29.0,7,250.31,4,Spring,,Cloudy,Medium,Night,Heating,Workshop,Post_Maintenance,67.4,19.0,7.5,7.87,3.43,1122.0,
8,304.0,7.21,60.0,1,370.35,11,Fall,Office,Windy,High,Morning,Heating,Exam,Scheduled_Check,84.9,46.7,,13.18,9.07,987.8,665.2
12,,16.33,53.0,3,372.28,3,Spring,Classroom,Partly_Cloudy,High,Afternoon,Heating,Regular_Class,Normal,69.1,35.7,316.7,9.17,3.74,1482.9,722.4
15,620.0,8.8,61.0,4,465.06,3,Spring,Laboratory,sunny,Full,Afternoon,Heating,Regular_Class,Normal,79.0,18.0,924.9,27.85,5.23,2481.5,829.6
23,462.0,27.25,14.0,1,323.1,3,Spring,Classroom,,High,Evening,Cooling,Regular_Class,Post_Maintenance,68.4,48.8,1.5,17.55,0.84,1863.0,705.1
5,382.0,26.36,34.0,1,302.39,5,Spring,,Sunny,High,Night,Off,Regular_Class,Normal,68.9,35.6,0.6,15.26,0.6,1316.3,674.6
11,156.0,8.63,14.0,2,190.75,1,Winter,Office,Cloudy,Medium,Morning,Off,Regular_Class,Normal,84.2,2.4,678.8,,3.22,428.9,575.1
3,429.0,5.7,18.0,1,291.59,12,Winter,Laboratory,Cloudy,High,Night,Heating,Regular_Class,Scheduled_Check,71.0,15.1,10.3,12.58,,1994.4,722.6
13,343.0,29.7,52.0,4,409.34,8,Summer,Classroom,Sunny,High,Afternoon,,Regular_Class,Normal,76.3,32.6,263.4,17.76,6.33,1614.1,607.6
4,208.0,15.3,14.0,7,220.66,2,Winter,Library,Cloudy,Medium,Night,Heating,No_Event,Post_Maintenance,64.5,39.7,4.9,15.48,,923.8,550.3
4,249.0,9.49,31.0,1,248.65,11,Fall,Auditorium,Cloudy,Medium,Night,Heating,No_Event,Normal,70.7,13.4,14.2,11.38,2.95,812.5,607.5
21,231.0,18.45,20.0,3,217.63,3,Spring,Classroom,Cloudy,Medium,Evening,Ventilation,Seminar,Normal,88.3,25.4,14.4,3.74,0.0,772.9,587.7
5,445.0,31.15,,4,308.17,5,Spring,Office,Rainy,High,Night,Cooling,Regular_Class,Under_Maintenance,66.0,34.3,1.7,18.87,1.31,1633.7,720.3
6,415.0,14.45,20.0,1,304.33,9,Fall,Library,Rainy,High,Morning,Auto,Seminar,Post_Maintenance,,26.2,923.4,22.27,0.0,2277.9,653.1
12,313.0,22.08,17.0,1,322.62,3,Spring,Classroom,Cloudy,,Afternoon,Auto,Workshop,Normal,75.7,47.0,750.3,13.64,4.81,1488.2,
10,274.0,9.63,58.0,4,335.03,1,Winter,Library,Partly_Cloudy,Medium,Morning,Cooling,Regular_Class,Normal,85.3,26.4,895.4,14.85,8.46,1162.1,644.2
6,430.0,24.57,26.0,3,322.68,7,Summer,Office,,High,Morning,Ventilation,Regular_Class,Normal,61.7,41.3,880.6,11.75,2.88,1575.4,
13,44.0,1.7,56.0,1,222.78,12,Winter,Cafeteria,Cloudy,Low,Afternoon,Ventilation,Regular_Class,Normal,76.3,51.9,524.9,4.2,0.0,559.8,415.6
13,750.0,25.12,33.0,7,500.8,8,Summer,Laboratory,Sunny,Full,Afternoon,,Workshop,Normal,57.6,,,26.42,3.28,3063.3,908.3
16,227.0,4.25,57.0,2,327.83,12,Winter,Gymnasium,Partly_Cloudy,Medium,Afternoon,Heating,Regular_Class,Normal,93.2,53.0,,11.95,5.33,,681.0
21,,,14.0,3,255.0,3,Spring,Classroom,Rainy,Medium,Evening,Off,Holiday,Normal,76.7,11.9,8.8,14.06,0.0,1441.3,691.5
16,262.0,23.28,41.0,4,338.67,5,Spring,Classroom,Partly_Cloudy,Medium,Afternoon,Auto,Exam,Post_Maintenance,63.0,24.2,116.2,12.62,7.54,1481.3,644.4
21,232.0,32.7,32.0,7,323.15,6,Summer,Library,Cloudy,Medium,Evening,Cooling,Holiday,Normal,69.3,1.9,,,0.0,870.6,
20,177.0,20.08,16.0,7,223.67,3,Spring,Office,Foggy,Medium,Evening,Cooling,Regular_Class,Normal,76.7,31.2,6.4,5.28,7.16,820.5,561.1
18,155.0,25.13,48.0,4,296.51,7,Summer,Library,Sunny,Medium,Evening,Ventilation,Holiday,Normal,79.5,44.7,286.1,8.68,4.12,969.9,564.1
23,250.0,31.31,18.0,2,276.28,7,Summer,Cafeteria,Stormy,Medium,Evening,Off,Regular_Class,Normal,78.8,19.5,2.7,11.84,0.0,1210.3,623.7
13,596.0,20.51,42.0,7,445.63,9,Fall,Classroom,Rainy,Full,Afternoon,Cooling,Exam,Scheduled_Check,76.2,5.9,712.5,28.94,6.09,2226.8,836.6
0,208.0,11.33,23.0,3,208.63,12,Winter,Gymnasium,Windy,Medium,Night,Cooling,Exam,Post_Maintenance,78.5,27.3,,15.1,0.0,556.6,583.1
21,592.0,5.77,15.0,2,352.15,1,Winter,,Cloudy,Full,Evening,Heating,Exam,Normal,80.2,27.7,11.9,23.84,2.34,2142.4,827.0
10,,24.97,23.0,5,283.92,5,Spring,Office,Cloudy,Medium,Morning,Off,Regular_Class,Normal,59.7,4.2,,9.73,5.5,1191.1,623.5
22,270.0,11.94,31.0,4,1761.8027182461315,2,Winter,Classroom,Sunny,Medium,Evening,Auto,Holiday,Post_Maintenance,82.8,10.4,7.2,17.23,,1096.2,625.0
22,,31.06,19.0,2,316.84,5,Spring,Library,Cloudy,,Evening,Off,Regular_Class,,80.9,46.5,7.5,17.73,4.31,1299.2,574.3
10,179.0,13.17,35.0,2,260.63,12,Winter,Office,Rainy,Medium,Morning,Cooling,Sports_Event,Normal,76.6,2.9,177.0,15.55,5.93,677.8,565.2
10,387.0,10.88,79.0,4,445.89,2,Winter,Classroom,,High,Morning,Cooling,Exam,Normal,65.5,48.0,545.6,18.45,6.22,1600.3,736.9
9,0.0,6.9,22.0,2,113.28,11,Fall,Classroom,Foggy,Low,Morning,Heating,Holiday,Normal,90.7,41.7,155.6,0.0,4.81,51.3,503.4
4,0.0,14.76,14.0,3,112.26,9,Fall,Library,Sunny,Low,Night,Ventilation,Regular_Class,Under_Maintenance,76.1,26.2,11.7,2.27,1.42,503.6,399.0
19,621.0,3.84,12.0,6,349.71,12,Winter,Classroom,Cloudy,Full,Evening,Off,Holiday,Normal,69.1,10.2,4.8,24.28,5.33,2749.8,
14,269.0,26.65,45.0,3,325.08,8,Summer,,,Medium,Afternoon,Heating,Exam,Under_Maintenance,80.4,5.1,315.6,18.59,8.7,1133.9,664.4
5,388.0,17.13,34.0,4,353.15,9,Fall,Classroom,Foggy,High,Night,Cooling,Regular_Class,Under_Maintenance,81.9,12.6,12.8,19.17,2.38,1287.3,728.4
20,294.0,24.21,36.0,1,355.04,5,Spring,Office,Sunny,Medium,Evening,Heating,Sports_Event,Normal,72.0,,4.0,13.87,5.38,1147.7,649.3
3,204.0,33.55,30.0,4,258.66,6,Summer,Laboratory,Foggy,Medium,Night,Auto,No_Event,Under_Maintenance,50.7,21.2,9.7,13.45,0.0,1061.1,581.3
0,196.0,17.13,21.0,3,233.94,9,Fall,Auditorium,Partly_Cloudy,Medium,Night,Cooling,Regular_Class,Normal,72.7,43.4,4.5,12.01,3.32,815.9,598.0
10,121.0,12.25,26.0,1,170.12,9,Fall,Laboratory,,Medium,Morning,Off,Holiday,Post_Maintenance,79.1,30.0,,9.83,4.76,750.9,602.7
18,38.0,8.33,53.0,7,248.98,1,Winter,Classroom,Cloudy,Low,Evening,Ventilation,Sports_Event,Scheduled_Check,,28.9,193.6,0.33,3.72,401.2,434.5
10,360.0,10.66,30.0,2,332.15,10,Fall,Classroom,Rainy,High,Morning,Auto,Holiday,Normal,64.5,31.0,410.1,15.32,9.64,1202.3,
12,,10.47,75.0,1,438.92,1,Winter,,Cloudy,High,Afternoon,Cooling,Holiday,Scheduled_Check,96.3,7.0,319.5,22.22,10.58,1405.0,751.0
23,550.0,24.24,,3,368.78,8,Summer,Cafeteria,Partly_Cloudy,Full,Evening,Off,Seminar,Normal,59.6,28.9,1.0,23.64,0.0,1948.1,744.4
12,2723.0,25.55,35.0,6,380.9,4,Spring,Classroom,Partly_Cloudy,Full,Afternoon,,Holiday,Normal,61.5,48.9,138.4,11.17,7.27,2295.0,807.8
3,157.0,30.5,,7,232.34,7,Summer,Laboratory,Rainy,Medium,Night,Heating,Holiday,Under_Maintenance,58.5,12.6,8.3,10.01,1.2,640.6,549.3
20,200.0,21.2,22.0,4,230.25,3,Spring,Library,Partly_Cloudy,Medium,Evening,Heating,Workshop,Normal,70.1,7.7,6.6,5.04,7.86,709.1,576.7
1,405.0,17.23,3.0,5,284.09,4,Spring,Office,Cloudy,High,Night,Auto,Sports_Event,Normal,52.9,39.2,4.3,7.75,0.0,1761.3,707.7
5,659.0,16.65,17.0,7,377.77,9,Fall,Office,Sunny,Full,Night,Cooling,Regular_Class,Post_Maintenance,82.3,9.6,2.0,22.52,7.44,2373.4,904.7
21,374.0,5.66,5.0,1,246.28,12,Winter,Laboratory,Sunny,High,Evening,Off,Seminar,Normal,98.5,15.7,9.1,16.65,1.91,1086.1,661.9
19,262.0,0.26,32.0,4,241.55,1,Winter,Auditorium,Foggy,Medium,Evening,Auto,Seminar,Normal,67.6,15.7,7.1,16.18,6.38,1034.7,590.5
0,564.0,17.21,25.0,5,411.16,8,Summer,Classroom,Sunny,Full,Night,Heating,Exam,Normal,,50.6,10.6,22.8,0.51,,767.2
23,414.0,104.0314410863584,15.0,3,305.58,9,Fall,,Windy,High,Evening,Cooling,Holiday,Normal,90.0,NULL,2.8,16.32,0.0,2155.4,675.0
23,339.0,27.47,15.0,3,270.9,7,Summer,Laboratory,Sunny,,Evening,Auto,Workshop,Normal,71.5,32.2,9.0,13.81,0.6,1776.2,689.2
1,549.0,1.55,30.0,1,346.17,12,Winter,Office,Sunny,Full,Night,Ventilation,Workshop,Normal,74.9,37.0,10.7,18.27,1.57,,749.1
8,557.0,29.63,6.0,7,369.15,6,Summer,Cafeteria,Partly_Cloudy,Full,Morning,Ventilation,Holiday,Normal,61.6,16.4,192.8,22.58,8.87,1808.6,813.6
22,197.0,18.38,14.0,7,223.12,4,Spring,Office,Stormy,Medium,Evening,Cooling,Holiday,Normal,78.2,19.0,10.6,16.57,2.71,869.1,569.5
2,197.0,5.1,12.0,3,140.29,12,Winter,Office,Rainy,Medium,Night,Off,Seminar,Under_Maintenance,71.3,,9.1,7.43,0.0,666.7,588.9
0,160.0,8.71,17.0,3,190.47,1,Winter,Laboratory,Sunny,Medium,Night,Heating,Regular_Class,Normal,80.2,45.6,8.3,11.26,0.0,1265.6,531.2
13,407.0,29.68,27.0,5,336.25,5,Spring,Library,Partly_Cloudy,High,Afternoon,Ventilation,Holiday,Normal,65.8,14.9,973.3,21.62,2.75,1652.1,682.7
3,256.0,33.42,9.0,7,255.79,6,Summer,Cafeteria,Sunny,Medium,Night,Off,Holiday,Normal,59.3,53.3,11.6,13.59,1.89,1335.3,
21,437.0,11.29,26.0,4,300.5,12,Winter,Classroom,Cloudy,High,Evening,,Regular_Class,Normal,86.4,21.4,9.7,18.85,0.0,2301.5,678.7
2,539.0,10.95,24.0,4,346.85,2,Winter,Cafeteria,Windy,Full,Night,Off,Sports_Event,Normal,71.5,27.3,0.5,18.67,2.76,,785.4
16,,19.49,60.0,6,375.56,3,Spring,Cafeteria,Sunny,High,Afternoon,Cooling,Workshop,Under_Maintenance,52.0,4.9,399.4,16.11,3.77,,650.7
23,456.0,37.35,14.0,4,360.23,5,Spring,Cafeteria,Rainy,High,Evening,Cooling,No_Event,Under_Maintenance,,14.6,14.3,24.38,0.0,1807.8,
19,221.0,25.77,24.0,4,262.46,5,Spring,Laboratory,Foggy,Medium,Evening,Off,Regular_Class,Normal,70.2,48.1,0.2,4.85,6.49,865.8,561.8
10,261.0,19.24,43.0,1,305.71,7,Summer,Classroom,Sunny,Medium,Morning,Heating,Exam,Normal,76.1,51.2,1043.5,9.97,5.46,1098.2,606.0
13,517.0,13.76,23.0,5,360.07,2,Winter,Cafeteria,Sunny,Full,Afternoon,Heating,Exam,Normal,75.8,18.5,679.1,19.93,4.6,1967.9,803.9
16,545.0,7.38,25.0,6,388.65,1,Winter,Classroom,Sunny,Full,Afternoon,Off,Sports_Event,Normal,81.6,48.4,159.4,18.99,8.19,2064.8,807.8
22,291.0,7.29,25.0,1,266.56,12,Winter,Classroom,,Medium,Evening,Heating,No_Event,Normal,83.3,32.8,8.1,17.26,0.0,907.8,550.2
22,411.0,13.21,30.0,3,348.43,2,Winter,Classroom,Sunny,High,Evening,Heating,Sports_Event,Normal,76.9,28.7,12.4,25.67,4.5,1542.2,673.2
0,442.0,15.14,26.0,5,330.23,1,Winter,Laboratory,Sunny,High,Night,Heating,Holiday,Normal,76.4,36.1,5.6,15.77,2.04,1607.4,715.0
10,284.0,17.24,64.0,1,350.34,9,Fall,Laboratory,Rainy,Medium,Morning,Cooling,Regular_Class,Normal,79.1,35.5,282.4,12.86,2.89,1297.7,
17,231.0,9.63,52.0,4,310.94,2,Winter,Office,Cloudy,Medium,Afternoon,Cooling,No_Event,Normal,72.8,,541.7,11.52,4.37,1073.6,598.1
7,316.0,12.03,21.0,4,267.51,2,Winter,Auditorium,Rainy,High,Morning,Ventilation,Sports_Event,,91.7,51.0,294.2,22.33,6.96,1190.2,583.9
2,236.0,29.22,32.0,4,290.02,7,Summer,Classroom,Cloudy,Medium,Night,Off,Exam,Normal,67.1,21.2,8.8,5.96,1.11,616.2,571.0
2,358.0,22.2,9.0,5,279.43,9,Fall,Classroom,Cloudy,High,Night,Cooling,Workshop,Normal,60.7,35.9,14.9,19.94,1.8,1594.3,652.2
15,448.0,21.71,36.0,6,369.49,10,Fall,Classroom,Cloudy,,Afternoon,Cooling,Sports_Event,Normal,88.3,21.7,368.4,15.68,6.73,,721.5
0,335.0,20.94,23.0,5,285.41,8,Summer,Library,Cloudy,High,Night,Cooling,Regular_Class,Under_Maintenance,80.9,54.3,8.1,16.52,2.95,1808.7,598.5
5,257.0,24.39,17.0,5,279.51,4,Spring,Classroom,Cloudy,Medium,Night,Off,Regular_Class,Normal,77.1,49.9,10.6,10.25,,977.4,626.6
4,750.0,10.02,36.0,4,499.34,10,Fall,Classroom,Sunny,Full,Night,Heating,Exam,Normal,73.7,35.9,12.2,26.5,0.59,3204.9,887.7
2,314.0,31.45,32.0,2,304.57,6,Summer,Office,Cloudy,High,Night,Ventilation,No_Event,Normal,61.3,,12.5,17.2,3.4,1280.7,675.4
17,169.0,9.11,60.0,7,334.56,12,Winter,Laboratory,Cloudy,Medium,Afternoon,Cooling,Exam,Normal,86.5,7.7,790.5,0.84,7.34,,564.8
1,403.0,15.54,32.0,4,314.19,10,Fall,Laboratory,Foggy,,Night,Heating,Regular_Class,Normal,80.1,25.9,0.5,10.2,2.8,1830.3,688.0
16,618.0,16.17,35.0,1,436.97,4,Spring,Laboratory,Partly_Cloudy,Full,Afternoon,Heating,Sports_Event,Normal,75.8,48.4,108.7,18.88,8.59,2467.4,855.5
0,333.0,9.24,30.0,5,275.53,10,Fall,Classroom,Windy,High,Night,,Regular_Class,Normal,73.1,24.3,,10.82,0.0,1416.5,639.1
15,,21.42,29.0,5,198.89,4,Spring,Office,Sunny,Low,Afternoon,Auto,Regular_Class,Normal,78.1,8.5,119.8,14.54,5.05,50.0,478.3
11,292.0,28.09,53.0,4,383.29,6,Summer,Office,Sunny,Medium,Morning,,Regular_Class,Under_Maintenance,42.3,47.0,570.9,16.15,5.77,1393.0,633.6
23,464.0,30.02,,2,384.71,8,Summer,Cafeteria,Sunny,High,Evening,Cooling,Regular_Class,Post_Maintenance,62.6,10.0,5.2,17.99,3.92,1474.9,673.8
12,513.0,12.52,42.0,1,427.46,2,Winter,Laboratory,Cloudy,Full,Afternoon,Cooling,Seminar,Normal,81.8,,874.6,18.31,8.07,1868.8,761.3
6,0.0,17.47,27.0,6,138.23,3,Spring,Classroom,Cloudy,Low,Morning,Cooling,Workshop,Normal,83.2,48.4,446.1,4.8,0.22,157.1,455.3
21,332.0,8.93,10.0,2,242.73,12,Winter,Gymnasium,Rainy,High,Evening,Cooling,Sports_Event,Under_Maintenance,85.3,36.5,13.8,22.78,0.0,1228.5,669.4
21,576.0,3.08,12.0,7,333.26,11,Fall,Classroom,Sunny,Full,Evening,Heating,Holiday,Normal,90.6,26.0,2.7,21.05,3.11,2307.8,807.8
9,244.0,9.6,29.0,1,263.95,11,Fall,Classroom,,Medium,Morning,Ventilation,Regular_Class,Normal,87.8,0.8,697.5,12.61,8.8,1109.3,684.8
20,257.0,13.23,15.0,7,222.35,1,Winter,Laboratory,Windy,Medium,Evening,Auto,Regular_Class,Post_Maintenance,84.1,10.3,13.3,12.31,4.62,1444.5,590.6
0,509.0,23.8,33.0,2,383.52,5,Spring,Classroom,Cloudy,Full,Night,Ventilation,Exam,Post_Maintenance,82.6,13.3,14.1,24.71,0.0,,743.9
23,432.0,9.42,24.0,4,366.23,10,Fall,Laboratory,Cloudy,High,Evening,Ventilation,Workshop,Post_Maintenance,-6.484325383505226,9.9,5.4,19.74,0.0,1741.8,
11,383.0,25.38,60.0,6,400.63,3,Spring,Office,Partly_Cloudy,High,Morning,Cooling,Workshop,Scheduled_Check,62.7,48.4,310.6,18.6,5.32,1254.7,691.4
21,317.0,34.5,33.0,7,318.38,7,Summer,Classroom,Partly_Cloudy,High,Evening,Cooling,Sports_Event,Normal,68.0,2.6,12.2,13.33,0.0,1161.7,597.9
7,430.0,9.87,29.0,3,344.06,11,Fall,,Partly_Cloudy,High,Morning,Heating,Regular_Class,Normal,71.4,30.4,455.5,14.99,7.05,1812.5,728.5
12,308.0,2.7,53.0,6,342.15,11,Fall,Office,Rainy,High,Afternoon,Off,Workshop,Normal,75.8,,679.8,16.27,,998.8,683.3
20,391.0,22.87,26.0,4,318.44,4,Spring,,Stormy,High,Evening,Cooling,Regular_Class,Post_Maintenance,79.7,54.0,1.1,13.48,4.91,1277.6,625.3
6,366.0,35.14,,1,318.52,6,Summer,Laboratory,Rainy,High,Morning,Ventilation,Regular_Class,Normal,64.6,33.8,202.8,,0.31,1497.8,648.8
2,477.0,,22.0,4,282.91,1,Winter,Library,Sunny,High,Night,Heating,Seminar,Normal,68.2,17.7,13.1,17.18,1.08,2066.8,786.7
23,289.0,29.77,33.0,4,282.28,5,Spring,Office,Windy,Medium,Evening,Heating,Seminar,Normal,73.4,11.7,13.9,6.6,0.71,1209.3,567.3
19,451.0,9.26,24.0,7,303.61,2,Winter,Cafeteria,Stormy,High,Evening,Cooling,Sports_Event,Normal,76.7,51.1,9.9,21.57,6.08,1434.5,747.7
22,437.0,27.83,6.0,6,303.18,5,Spring,Classroom,Stormy,High,Evening,Ventilation,Regular_Class,Normal,69.8,30.2,13.0,16.47,1.62,2053.1,672.8
3,394.0,38.83,6.0,3,305.22,6,Summer,Cafeteria,Sunny,High,Night,Cooling,Workshop,Post_Maintenance,45.4,53.5,,14.4,2.9,2014.0,708.3
18,,19.16,72.0,2,301.93,3,Spring,Auditorium,Rainy,Medium,Evening,Ventilation,Seminar,Post_Maintenance,62.3,37.6,960.5,11.98,9.51,490.4,
5,558.0,8.8,9.0,7,299.85,1,Winter,Gymnasium,Sunny,Full,Night,Heating,No_Event,,91.2,49.4,10.2,21.46,0.4,2262.9,743.0
23,325.0,8.17,32.0,2,297.92,1,Winter,Cafeteria,Windy,High,Evening,Cooling,Regular_Class,Normal,81.5,32.9,2.8,11.9,0.0,1465.6,595.7
0,267.0,10.33,,4,232.97,2,Winter,,Rainy,Medium,Night,Heating,Regular_Class,Normal,80.0,4.4,3.6,21.26,,,612.2
21,0.0,10.14,17.0,7,146.55,1,Winter,Classroom,Sunny,Low,Evening,,HOLIDAY,Normal,84.6,1.3,7.6,,2.58,251.6,473.7
21,320.0,15.22,25.0,1,296.76,3,Spring,Laboratory,Sunny,High,Evening,Cooling,Holiday,Normal,69.4,16.4,10.6,11.56,3.16,1866.6,639.3
18,695.0,28.64,40.0,5,502.17,7,Summer,Gymnasium,Foggy,Full,Evening,Ventilation,Regular_Class,Normal,62.1,47.0,444.7,25.25,5.41,2663.8,912.1
22,435.0,16.15,32.0,2,331.49,12,Winter,Laboratory,Foggy,High,Evening,Cooling,Sports_Event,,81.0,5.2,3.9,10.89,0.34,1784.9,659.0
18,413.0,5.45,42.0,3,338.51,1,Winter,Office,Sunny,High,Evening,Heating,Regular_Class,Normal,70.0,44.7,224.7,21.37,2.62,1709.4,816.5
19,571.0,14.87,8.0,2,351.15,3,Spring,Gymnasium,Rainy,Full,Evening,Heating,Regular_Class,Normal,66.3,21.1,13.4,21.33,3.24,2439.7,857.6
21,301.0,34.05,11.0,4,257.55,7,Summer,Classroom,Partly_Cloudy,High,Evening,Off,Regular_Class,Scheduled_Check,66.8,1.5,12.6,,0.13,1089.2,630.5
