Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
18,320.0,20.01,55.0,2,290.08,12,Winter,Laboratory,Cloudy,High,Evening,Cooling,No_Event,Normal,50.5,,455.2,2.95,2.25,,543.7
11,15.0,16.58,22.0,4,126.95,8,Summer,Classroom,Cloudy,Low,Morning,Cooling,Regular_Class,Normal,52.5,24.0,338.9,13.4,5.81,604.9,373.2
2,158.0,28.89,28.0,4,196.92,8,Summer,Gymnasium,Sunny,Medium,Night,Off,Seminar,Normal,71.0,14.7,19.3,27.12,10.83,194.4,460.6
23,542.0,31.74,45.0,4,351.39,11,Fall,Classroom,Windy,Full,Evening,Off,Exam,Under_Maintenance,31.2,47.8,5.5,10.34,11.57,774.9,
14,435.0,,27.0,7,277.79,5,Spring,Laboratory,Foggy,High,Afternoon,Ventilation,Regular_Class,Normal,76.3,47.0,739.1,15.51,6.5,1621.4,590.8
8,457.0,,44.0,2,366.62,2,Winter,Classroom,Windy,High,Morning,Cooling,No_Event,Post_Maintenance,,20.9,217.7,12.49,2.83,,639.4
12,337.0,15.38,1.0,4,180.48,6,Summer,,,High,Afternoon,Auto,Regular_Class,Normal,81.1,45.4,681.4,20.19,14.15,1404.5,577.2
18,315.0,37.19,45.0,2,300.7,2,Winter,Classroom,Cloudy,High,Evening,,Workshop,Under_Maintenance,66.5,25.1,822.9,23.04,3.96,1832.5,521.2
0,362.0,29.66,20.0,6,236.5,9,Fall,Library,Partly_Cloudy,High,Night,Heating,Regular_Class,Normal,,25.5,19.9,29.14,0.8,644.4,589.2
23,395.0,30.15,,1,306.8,5,Spring,Laboratory,Cloudy,High,Evening,Off,Exam,Normal,80.9,35.3,7.4,10.29,,2036.9,605.6
19,555.0,23.15,3.0,2,236.87,3,Spring,Gymnasium,Stormy,Full,Evening,Heating,Exam,Normal,38.9,26.6,13.4,12.14,8.36,2765.5,696.0
10,354.0,26.69,19.0,5,252.92,6,Summer,Classroom,Partly_Cloudy,High,Morning,Off,Regular_Class,Normal,,33.3,289.6,27.96,5.75,1807.0,550.5
22,169.0,35.93,24.0,4,205.27,7,Summer,Laboratory,Foggy,Medium,Evening,Cooling,Regular_Class,Post_Maintenance,92.3,18.4,4.3,24.95,6.66,1170.4,466.8
2,454.0,38.32,38.0,6,354.36,5,Spring,Cafeteria,Rainy,High,Night,Heating,Workshop,Normal,55.6,33.9,8.3,24.62,10.74,2931.0,627.0
7,412.0,23.07,10.0,3,188.12,11,Fall,Gymnasium,Partly_Cloudy,High,Morning,Off,Workshop,Normal,84.2,21.9,344.1,0.41,9.77,2755.2,548.0
15,,39.91,47.0,2,188.07,10,Fall,Gymnasium,Rainy,Low,Afternoon,Cooling,Regular_Class,Normal,93.3,43.3,250.9,5.91,4.19,929.9,449.9
0,226.0,25.65,37.0,4,207.34,10,Fall,Cafeteria,Windy,Medium,Night,Heating,Regular_Class,Normal,83.1,47.6,11.6,13.05,,,504.1
22,346.0,30.15,13.0,6,260.23,3,Spring,Office,Rainy,,Evening,Heating,No_Event,Normal,32.0,22.5,6.5,23.17,3.77,100.9,601.4
6,416.0,25.11,58.0,3,350.15,5,Spring,Office,Sunny,High,Morning,Ventilation,Exam,Normal,78.2,23.7,512.3,25.07,2.8,2424.2,570.8
14,8.0,24.53,42.0,5,220.39,10,Fall,Library,Stormy,Low,Afternoon,Cooling,Regular_Class,Post_Maintenance,79.7,6.9,980.4,23.56,5.71,2134.0,365.9
16,9.0,27.72,56.0,6,207.77,1,Winter,Office,Windy,Low,Afternoon,Heating,Regular_Class,,,13.4,223.3,10.57,11.37,1116.0,402.8
12,4.0,27.29,38.0,5,196.82,9,Fall,Laboratory,Partly_Cloudy,Low,Afternoon,Cooling,Regular_Class,Normal,46.6,39.1,302.9,9.54,8.4,,367.9
23,572.0,16.88,30.0,7,319.7,6,Summer,Cafeteria,Stormy,Full,Evening,Ventilation,Sports_Event,Normal,41.9,16.0,13.7,4.36,3.8,1584.2,667.8
0,421.0,31.94,9.0,1,233.83,8,Summer,Cafeteria,Partly_Cloudy,High,Night,Cooling,Exam,Normal,,,14.1,17.03,7.81,1558.8,589.3
2,102.0,20.49,13.0,4,136.03,2,Winter,Laboratory,Sunny,,Night,Heating,Regular_Class,Normal,36.0,49.3,11.8,8.19,6.62,830.6,443.2
2,234.0,38.62,15.0,2,189.54,3,Spring,Office,Cloudy,Medium,Night,Cooling,Regular_Class,Normal,85.6,43.3,3.5,10.47,10.21,2277.9,473.8
2,142.0,26.66,34.0,5,220.9,7,Summer,Library,Rainy,Medium,Night,Ventilation,Regular_Class,Normal,42.5,37.6,5.7,25.55,10.85,877.2,511.5
11,,35.52,31.0,7,395.77,9,Fall,Cafeteria,Cloudy,High,Morning,Ventilation,Workshop,Normal,89.9,1.4,980.2,1.77,8.25,1082.1,578.9
17,152.0,86.46170100893451,44.0,7,229.46,8,Summer,Classroom,Sunny,Medium,Afternoon,Cooling,Regular_Class,Normal,91.7,7.5,457.0,28.04,9.61,2235.5,495.7
10,100.0,37.42,35.0,4,238.69,9,Fall,Laboratory,Sunny,Medium,Morning,Ventilation,Regular_Class,Normal,41.5,42.9,409.2,3.24,13.96,291.0,
5,441.0,31.42,10.0,1,241.17,4,Spring,Office,Partly_Cloudy,High,Night,Cooling,Exam,Normal,54.4,45.8,8.3,25.52,1.62,2487.0,630.1
11,109.0,25.64,6.0,3,108.52,2,Winter,Gymnasium,Partly_Cloudy,Medium,Morning,Cooling,Regular_Class,,86.9,37.7,608.0,14.72,8.29,1079.7,467.6
0,316.0,35.77,14.0,3,231.22,5,Spring,Office,Cloudy,High,Night,Cooling,Regular_Class,Normal,64.9,17.3,15.0,19.71,11.34,711.4,553.9
10,60.0,34.73,24.0,5,165.02,6,Summer,Library,Partly_Cloudy,Low,Morning,Heating,Exam,Normal,39.4,18.9,158.6,15.85,3.92,,424.2
19,4.0,39.63,42.0,7,135.82,9,Fall,,Windy,Low,Evening,Off,Sports_Event,Normal,64.3,35.6,10.5,0.55,13.29,1456.0,
6,200.0,31.04,53.0,5,258.7,11,Fall,Gymnasium,Sunny,Medium,Morning,Heating,No_Event,Scheduled_Check,80.7,39.0,,27.1,7.29,181.4,503.6
15,84.0,31.98,43.0,4,195.58,5,Spring,Office,Sunny,Low,Afternoon,Ventilation,Workshop,Normal,73.7,10.7,174.1,25.13,8.04,2136.6,422.4
8,484.0,,30.0,4,375.12,3,Spring,Auditorium,Sunny,High,Morning,Cooling,Sports_Event,,49.1,7.9,604.8,17.47,9.74,1545.8,612.4
20,216.0,19.63,57.0,6,286.35,2,Winter,Auditorium,Sunny,Medium,Evening,Cooling,No_Event,Post_Maintenance,94.6,13.5,8.9,27.48,3.08,479.7,499.1
12,144.0,30.5,5.0,5,149.4,5,Spring,Laboratory,Cloudy,Medium,Afternoon,,No_Event,Normal,57.9,10.7,250.6,26.44,1.35,209.8,431.3
14,15.0,32.01,,2,208.83,10,Fall,Classroom,Cloudy,,Afternoon,Cooling,Regular_Class,,43.1,40.6,215.2,1.07,10.03,599.2,418.6
23,118.0,26.78,43.0,3,148.37,12,Winter,Gymnasium,Partly_Cloudy,Medium,Evening,,No_Event,Under_Maintenance,37.5,41.4,8.6,11.75,1.02,,482.9
20,536.0,30.24,4.0,3,302.09,11,Fall,Classroom,,Full,Evening,Auto,Seminar,Normal,,4.6,5.3,4.31,4.22,1054.0,658.1
18,251.0,28.9,28.0,4,214.37,8,Summer,Classroom,Rainy,Medium,Evening,Cooling,Holiday,Under_Maintenance,,,802.5,3.87,0.92,1231.5,523.3
2,156.0,35.39,36.0,4,232.1,8,Summer,Auditorium,Rainy,Medium,Night,,Exam,Normal,66.8,47.5,14.6,6.95,4.63,2130.8,484.0
15,197.0,30.34,27.0,2,217.88,8,Summer,Laboratory,Windy,Medium,Afternoon,Auto,Regular_Class,Normal,73.8,8.1,770.7,14.0,14.21,1885.9,483.9
6,,34.97,45.0,5,320.81,11,Fall,Office,Cloudy,High,Morning,Heating,Workshop,Normal,86.0,49.4,143.1,23.69,1.01,1501.9,613.9
17,217.0,29.36,43.0,5,251.42,5,Spring,Laboratory,Stormy,Medium,Afternoon,Cooling,Exam,Post_Maintenance,,22.5,159.5,16.12,1.41,822.7,457.8
15,,29.14,6.0,5,251.94,8,Summer,Auditorium,Rainy,High,Afternoon,Ventilation,Sports_Event,Normal,81.1,48.2,455.7,6.36,14.52,1233.2,
4,172.0,34.51,54.0,2,245.68,5,Spring,Cafeteria,Windy,Medium,Night,Cooling,Seminar,Normal,64.7,40.6,0.1,8.38,13.83,2559.4,
11,431.0,29.42,,2,291.68,4,Spring,Cafeteria,Sunny,High,Morning,,Seminar,Normal,90.6,21.2,251.4,2.13,2.19,1816.1,659.7
14,330.0,33.95,21.0,4,267.03,2,Winter,Laboratory,Sunny,High,Afternoon,Ventilation,Workshop,Normal,53.9,6.5,421.4,9.06,10.0,2694.8,598.7
6,244.0,28.27,25.0,6,185.99,5,Spring,Auditorium,Sunny,Medium,Morning,Heating,Exam,Normal,78.5,42.8,734.7,23.2,,1821.5,500.7
15,95.0,18.1,13.0,6,152.83,8,Summer,Gymnasium,Cloudy,Low,Afternoon,Ventilation,No_Event,Normal,54.8,25.4,327.4,6.45,6.65,1996.9,478.0
7,27.0,,17.0,4,167.89,8,Summer,,,Low,Morning,Cooling,Regular_Class,Normal,36.0,30.2,947.9,4.95,2.7,979.0,449.0
22,201.0,22.13,49.0,4,225.84,8,Summer,Gymnasium,Cloudy,Medium,Evening,Cooling,Workshop,Normal,79.7,34.6,13.6,8.98,4.28,1928.3,485.4
19,73.0,39.94,40.0,7,190.22,7,Summer,Laboratory,Partly_Cloudy,Low,Evening,Cooling,Workshop,Post_Maintenance,73.0,33.1,17.0,24.54,8.98,439.5,452.2
4,429.0,18.87,,7,307.98,9,Fall,Classroom,Partly_Cloudy,High,Night,Off,No_Event,Normal,,19.2,14.1,23.83,8.35,2761.8,641.0
1,466.0,118.5256032214443,14.0,2,273.36,3,Spring,Gymnasium,Sunny,High,Night,Auto,No_Event,Normal,31.7,18.6,15.1,1.79,3.44,926.0,622.2
19,,36.91,37.0,2,2086.45997699362,12,Winter,Auditorium,Sunny,High,Evening,Heating,Exam,Normal,84.4,2.4,3.7,20.74,5.6,632.3,612.5
22,367.0,37.16,59.0,2,315.49,4,Spring,Classroom,Sunny,High,Evening,Auto,Regular_Class,Normal,62.5,8.4,4.4,13.86,6.13,2223.4,570.2
17,193.0,35.88,25.0,1,198.59,6,Summer,,Windy,Medium,Afternoon,Cooling,Workshop,Normal,37.7,1.3,841.7,13.4,1.42,2301.1,498.3
10,98.0,28.22,53.0,6,207.82,10,Fall,Cafeteria,Stormy,Low,Morning,Ventilation,No_Event,Normal,78.6,48.3,916.2,25.43,8.81,2891.7,450.0
19,,30.9,38.0,4,349.22,4,Spring,Classroom,Sunny,High,Evening,Heating,Regular_Class,Normal,48.0,41.3,,10.95,13.87,1346.9,665.8
14,325.0,38.16,30.0,1,276.61,7,Summer,Office,Partly_Cloudy,High,Afternoon,Cooling,Regular_Class,Scheduled_Check,75.3,38.3,899.6,29.78,8.46,915.2,530.7
18,,20.72,9.0,5,248.95,10,Fall,Office,Stormy,Full,Evening,Cooling,Exam,Normal,-1.649573012944468,46.7,343.3,22.31,7.77,2281.5,693.9
3,33.0,18.02,36.0,6,161.38,3,Spring,Office,Cloudy,Low,Night,Cooling,Regular_Class,Scheduled_Check,70.1,31.8,11.7,29.55,13.24,2386.4,354.9
23,,15.39,59.0,1,299.37,3,Spring,,Windy,High,Evening,,Regular_Class,Normal,51.7,45.1,15.5,27.47,10.09,863.8,528.7
2,216.0,23.66,28.0,7,196.33,2,Winter,Office,Cloudy,Medium,Night,Cooling,Holiday,Normal,34.9,28.7,5.6,4.78,8.61,380.3,517.5
20,317.0,33.07,15.0,4,242.83,3,Spring,Cafeteria,Windy,High,Evening,Cooling,Holiday,Normal,48.5,47.2,3.5,13.34,11.51,2441.8,557.2
13,67.0,35.13,49.0,5,227.99,4,Spring,Laboratory,Windy,Low,Afternoon,Heating,Workshop,Normal,38.0,24.9,157.6,25.61,14.12,2504.9,457.6
2,223.0,28.2,,2,214.87,2,Winter,Classroom,Cloudy,Medium,Night,Off,Regular_Class,Post_Maintenance,77.4,21.6,14.3,25.72,1.25,195.7,
0,,36.11,47.0,2,360.41,2,Winter,Classroom,Cloudy,Full,Night,Ventilation,No_Event,Normal,50.1,48.9,13.3,7.07,14.12,1185.0,674.2
21,374.0,28.18,35.0,7,281.44,6,Summer,Cafeteria,,High,Evening,Cooling,Regular_Class,Under_Maintenance,79.7,39.6,3.3,28.46,,1635.1,586.2
15,573.0,26.63,53.0,5,391.85,7,Summer,Office,Sunny,Full,Afternoon,Cooling,Regular_Class,Normal,39.3,39.1,347.4,,10.93,1634.9,724.8
11,421.0,15.31,33.0,6,303.26,3,Spring,Office,,High,Morning,Heating,Regular_Class,Scheduled_Check,,46.4,160.4,25.81,0.44,2970.1,550.5
8,391.0,,44.0,5,264.62,6,Summer,Library,Sunny,High,Morning,Ventilation,Regular_Class,Under_Maintenance,41.6,13.8,936.8,9.18,5.21,1295.5,587.3
18,384.0,22.68,31.0,2,236.67,6,Summer,Classroom,Foggy,High,Evening,Cooling,Regular_Class,Normal,92.7,31.3,400.0,26.17,10.16,1728.2,596.0
16,,17.17,20.0,4,280.99,12,Winter,Gymnasium,Rainy,High,Afternoon,Cooling,Regular_Class,Post_Maintenance,74.5,31.4,562.2,,8.62,2623.2,617.9
6,346.0,30.01,,4,337.27,9,Fall,,Rainy,High,Morning,Heating,Workshop,Scheduled_Check,55.9,31.9,621.7,29.62,4.82,2323.8,534.1
15,598.0,36.11,29.0,6,337.31,5,Spring,Cafeteria,Rainy,Full,Afternoon,Cooling,Regular_Class,Normal,,19.3,882.5,3.99,14.09,2579.6,730.8
15,89.0,17.21,56.0,6,223.77,10,Fall,Classroom,Sunny,Low,Afternoon,Cooling,Regular_Class,Normal,45.3,3.7,913.4,10.66,14.62,524.7,439.8
11,376.0,37.82,11.0,6,241.26,8,Summer,Classroom,Cloudy,High,Morning,Cooling,No_Event,Post_Maintenance,69.7,20.3,884.2,24.02,2.56,,583.2
3,590.0,21.22,44.0,4,323.54,2,Winter,Library,Sunny,Full,Night,Off,Regular_Class,Normal,66.9,25.7,18.2,16.47,4.06,904.3,706.5
3,138.0,31.96,48.0,1,208.57,5,Spring,Cafeteria,Sunny,Medium,Night,Cooling,Holiday,Normal,83.5,32.5,15.7,3.36,11.35,2625.7,
8,415.0,24.95,29.0,5,-128.10960795651366,7,Summer,Library,Sunny,High,Morning,Off,Holiday,Normal,62.0,22.6,452.0,19.89,3.02,1799.5,573.0
16,76.0,33.89,35.0,5,186.68,5,Spring,Library,Cloudy,Low,Afternoon,Cooling,Seminar,Normal,58.4,45.9,617.4,26.31,8.39,1957.8,
21,252.0,35.75,59.0,2,291.53,7,Summer,,Stormy,Medium,Evening,Cooling,Holiday,Post_Maintenance,81.5,22.2,1.4,17.31,3.96,548.3,504.1
16,457.0,33.87,46.0,3,328.52,10,Fall,Cafeteria,Rainy,High,Afternoon,Heating,Sports_Event,Under_Maintenance,87.8,32.0,,17.37,14.63,1989.1,621.8
1,156.0,34.54,46.0,1,226.36,11,Fall,Classroom,Stormy,Medium,Night,Cooling,Sports_Event,Normal,34.7,33.3,12.3,15.93,4.36,1655.6,476.4
0,145.0,21.22,29.0,6,167.91,1,Winter,Gymnasium,Windy,Medium,Night,Heating,Regular_Class,Normal,32.6,5.5,7.3,7.62,9.35,863.6,454.4
6,3506.0,28.94,21.0,3,86.69,3,Spring,Auditorium,Sunny,Low,Morning,Ventilation,Holiday,Under_Maintenance,89.8,27.9,139.5,19.65,1.33,,467.0
17,510.0,31.4,,5,379.95,10,Fall,Cafeteria,Rainy,,Afternoon,Cooling,Regular_Class,Normal,41.9,28.2,850.2,18.5,12.57,1332.1,627.9
7,,20.51,26.0,1,189.94,8,Summer,Auditorium,Partly_Cloudy,Medium,Morning,Cooling,Workshop,,,4.7,732.5,26.12,5.92,1624.0,523.6
11,330.0,37.89,30.0,5,293.3,8,Summer,Classroom,Partly_Cloudy,High,Morning,Cooling,Regular_Class,Normal,65.4,14.5,816.6,4.5,12.67,942.5,
17,324.0,21.21,42.0,6,279.14,2,Winter,Office,Sunny,High,Afternoon,Ventilation,Regular_Class,Normal,,37.0,588.1,13.25,11.57,2407.5,586.4
18,448.0,33.84,46.0,3,312.13,9,Fall,Office,Rainy,High,Evening,Heating,Regular_Class,Under_Maintenance,40.6,,,18.8,1.32,,610.4
11,178.0,30.89,38.0,2,243.65,2,Winter,Office,Sunny,Medium,Morning,Off,No_Event,Normal,,39.5,522.8,22.45,8.67,1098.2,518.2
20,157.0,31.73,2.0,1,169.94,9,Fall,Library,Sunny,Medium,Evening,Heating,Exam,Normal,60.5,48.5,8.3,14.85,10.57,699.3,479.3
8,13.0,25.55,23.0,5,138.73,10,Fall,Gymnasium,Foggy,Low,Morning,Ventilation,Sports_Event,Normal,77.6,2.6,829.1,2.8,1.02,1751.1,420.6
6,352.0,15.25,1.0,1,150.31,5,Spring,Library,Sunny,High,Morning,Cooling,Regular_Class,Normal,53.3,12.2,575.0,17.73,12.39,1416.5,531.4
22,126.0,27.22,0.0,7,127.01,9,Fall,Cafeteria,Cloudy,Medium,Evening,Heating,No_Event,Normal,91.8,32.0,8.7,9.08,9.59,2944.0,494.7
23,77.0,28.13,5.0,2,51.98,2,Winter,Classroom,Sunny,Low,Evening,Auto,Sports_Event,Normal,64.6,12.7,17.2,15.13,8.51,1103.8,375.5
13,320.0,,42.0,2,265.56,4,Spring,Laboratory,,High,Afternoon,Cooling,Sports_Event,Scheduled_Check,84.2,44.9,667.9,?,13.12,,584.0
2,219.0,35.13,26.0,5,196.32,7,Summer,Classroom,Partly_Cloudy,Medium,Night,Ventilation,Workshop,Normal,83.6,8.6,18.3,10.69,3.96,831.8,495.4
6,519.0,23.68,26.0,3,300.61,6,Summer,Cafeteria,Sunny,Full,Morning,Cooling,Regular_Class,Normal,-1.036621697369362,3.1,509.8,0.18,10.53,390.1,679.4
19,243.0,33.57,11.0,6,196.4,11,Fall,Office,Cloudy,Medium,Evening,Ventilation,Regular_Class,Normal,45.6,40.7,14.0,28.81,12.05,163.8,501.5
0,0.0,24.92,17.0,4,80.72,11,Fall,Library,Windy,Low,Night,Heating,Regular_Class,Normal,80.1,9.7,3.2,3.92,7.46,,435.8
18,56.0,24.56,48.0,1,210.48,2,Winter,Office,Windy,Low,Evening,Heating,Regular_Class,Normal,91.0,23.2,584.8,,14.53,2169.8,445.0
5,163.0,19.61,50.0,6,185.06,11,Fall,Library,Sunny,Medium,Night,Cooling,Regular_Class,Normal,,21.8,12.0,21.09,9.52,768.4,517.4
8,202.0,25.43,39.0,5,260.69,9,Fall,Library,Sunny,Medium,Morning,Ventilation,Regular_Class,Normal,72.5,13.2,343.7,,12.2,2546.9,499.2
22,157.0,20.79,30.0,1,187.58,2,Winter,Classroom,Cloudy,Medium,Evening,Ventilation,Regular_Class,Normal,85.2,12.7,2.9,21.55,0.33,141.6,477.9
23,377.0,27.01,44.0,5,306.03,7,Summer,Classroom,Stormy,High,Evening,Off,Regular_Class,Normal,89.1,,,18.16,7.26,620.8,593.7
21,422.0,20.14,29.0,7,272.68,6,Summer,Classroom,Partly_Cloudy,High,Evening,Heating,Regular_Class,Normal,44.2,,7.3,7.97,8.07,2788.2,671.9
18,85.0,20.17,48.0,4,253.45,6,Summer,Cafeteria,Partly_Cloudy,Low,Evening,Heating,Holiday,Post_Maintenance,32.8,37.4,259.1,29.79,11.39,2099.7,457.7
13,,33.63,13.0,4,160.73,11,Fall,Gymnasium,Partly_Cloudy,Medium,Afternoon,Cooling,Regular_Class,Under_Maintenance,,29.5,457.6,5.44,4.6,,487.5
21,400.0,17.07,20.0,2,218.26,6,Summer,Auditorium,Cloudy,High,Evening,Ventilation,Seminar,Scheduled_Check,55.9,3.4,11.5,12.46,5.27,1268.4,601.8
15,513.0,31.58,30.0,1,312.82,5,Spring,Library,Sunny,Full,Afternoon,Ventilation,Workshop,Normal,35.1,21.6,326.0,,14.63,2356.6,635.1
9,498.0,28.57,40.0,7,312.56,9,Fall,,Stormy,,Morning,Heating,Regular_Class,Normal,55.1,50.0,815.5,8.85,9.97,661.0,616.1
2,276.0,35.15,23.0,6,217.31,6,Summer,Cafeteria,Partly_Cloudy,Medium,Night,Off,Holiday,Post_Maintenance,40.4,16.4,5.3,21.06,1.95,999.6,536.8
11,546.0,38.83,42.0,1,372.34,10,Fall,,Sunny,Full,Morning,Ventilation,Holiday,,84.7,13.6,723.1,17.36,0.61,1978.1,665.0
8,583.0,15.61,52.0,1,357.13,11,Fall,Laboratory,Rainy,Full,Morning,Cooling,Regular_Class,Normal,32.0,22.6,865.7,6.32,4.48,888.1,766.5
4,308.0,29.66,39.0,4,258.31,1,Winter,Cafeteria,Sunny,High,Night,,Regular_Class,Under_Maintenance,34.0,34.2,12.7,2.0,14.4,,519.6
13,374.0,25.67,3.0,3,226.63,8,Summer,Office,Windy,High,Afternoon,Heating,Sports_Event,Post_Maintenance,67.1,18.8,,8.08,7.44,2781.1,600.8
10,568.0,,,6,331.99,2,Winter,Gymnasium,Sunny,Full,Morning,Heating,Exam,Normal,56.8,31.6,,7.45,4.98,215.9,719.6
2,445.0,28.5,59.0,4,356.25,10,Fall,,Windy,High,Night,Off,Workshop,Normal,80.6,16.1,0.5,19.18,10.73,605.8,592.1
21,0.0,15.92,34.0,1,72.06,3,Spring,Classroom,Cloudy,Low,Evening,Cooling,Regular_Class,Normal,63.6,29.8,16.4,,3.97,983.5,406.4
20,582.0,39.72,52.0,6,401.04,2,Winter,Laboratory,Rainy,Full,Evening,Cooling,Workshop,Under_Maintenance,71.0,17.1,,23.06,,639.0,691.7
15,4220.0,39.66,12.0,6,260.65,7,Summer,,Windy,High,Afternoon,Auto,Seminar,Post_Maintenance,50.4,40.1,318.0,17.18,0.95,1292.5,638.2
9,351.0,26.26,13.0,2,236.47,8,Summer,Cafeteria,Sunny,High,Morning,Off,Holiday,Under_Maintenance,59.1,24.7,542.9,3.34,8.91,1752.2,577.0
11,,30.48,12.0,3,261.14,5,Spring,Laboratory,Sunny,High,Morning,Auto,No_Event,Normal,64.7,7.9,197.3,9.2,0.55,,641.1
18,236.0,15.42,5.0,3,147.63,10,Fall,Auditorium,Partly_Cloudy,Medium,Evening,Cooling,Regular_Class,Under_Maintenance,93.6,11.7,709.1,16.93,1.23,2697.1,532.6
0,182.0,32.13,6.0,1,195.37,5,Spring,Gymnasium,Sunny,Medium,Night,,Sports_Event,Normal,82.1,39.5,7.5,14.16,3.21,,460.9
5,392.0,39.56,26.0,6,274.69,12,Winter,Office,Partly_Cloudy,High,Night,Ventilation,Regular_Class,Normal,34.4,1.9,8.4,2.48,8.18,2694.4,582.2
16,56.0,37.48,1.0,7,116.48,6,Summer,Office,Sunny,Low,Afternoon,Heating,Exam,Normal,79.8,21.5,174.9,24.37,11.51,1839.3,359.6
19,415.0,28.82,38.0,2,283.93,2,Winter,Gymnasium,Windy,High,Evening,Off,Seminar,Under_Maintenance,56.3,10.1,18.9,5.88,6.31,2088.6,534.5
0,98.0,35.63,36.0,1,159.33,5,Spring,Classroom,Partly_Cloudy,Low,Night,Ventilation,Workshop,Scheduled_Check,72.0,,4.1,8.93,0.8,2154.5,504.7
9,341.0,25.33,4.0,2,193.21,1,Winter,Auditorium,Sunny,High,Morning,Heating,Sports_Event,Under_Maintenance,40.8,27.0,210.1,17.96,,2961.9,622.0
9,77.0,28.35,24.0,2,159.13,12,Winter,Cafeteria,Cloudy,Low,Morning,Auto,Workshop,Normal,,37.0,476.1,15.52,8.83,1851.9,491.1
14,477.0,19.93,8.0,6,235.04,1,Winter,Cafeteria,Sunny,High,Afternoon,Ventilation,Regular_Class,Normal,72.5,27.0,439.1,1.26,5.74,2651.5,585.0
18,134.0,31.07,49.0,5,225.97,12,Winter,Gymnasium,Rainy,Medium,Evening,Heating,Holiday,Normal,41.3,10.7,440.2,6.43,13.23,1473.0,477.4
18,225.0,17.67,27.0,1,228.83,3,Spring,,Sunny,Medium,Evening,Heating,Regular_Class,Normal,44.8,,,26.24,12.41,1444.0,
17,220.0,33.54,53.0,1,-145.18399709720302,8,Summer,Gymnasium,Foggy,,Afternoon,Heating,Regular_Class,Normal,36.5,14.5,425.7,29.73,3.4,2663.0,508.8
8,167.0,32.87,58.0,4,254.01,3,Spring,Library,Cloudy,Medium,Morning,Heating,No_Event,Normal,,13.3,551.8,23.86,6.12,,520.4
5,226.0,,47.0,5,228.9,1,Winter,Cafeteria,Rainy,Medium,Night,Cooling,Seminar,Normal,89.4,8.0,0.0,9.11,10.56,2855.3,484.4
22,368.0,33.41,46.0,2,302.54,4,Spring,Auditorium,Sunny,High,Evening,Cooling,No_Event,Normal,55.3,,5.7,24.48,8.56,815.3,584.6
21,,39.62,32.0,7,256.95,8,Summer,Office,Windy,Medium,Evening,Auto,Workshop,Post_Maintenance,62.4,36.4,,8.67,14.1,2195.7,515.8
16,515.0,28.19,9.0,6,244.29,5,Spring,Auditorium,Sunny,Full,Afternoon,Ventilation,No_Event,Normal,,34.9,378.3,22.3,0.14,2271.4,660.3
15,297.0,17.13,14.0,7,183.64,3,Spring,Laboratory,Sunny,Medium,Afternoon,Off,Exam,Normal,39.9,3.1,904.4,14.31,7.76,2758.9,540.0
15,305.0,39.19,41.0,4,293.26,12,Winter,Laboratory,Rainy,High,Afternoon,Off,Exam,Normal,48.0,44.9,191.0,23.64,7.01,749.2,552.8
21,57.0,30.06,22.0,1,159.11,7,Summer,Cafeteria,Windy,Low,Evening,Ventilation,Regular_Class,Normal,81.1,30.8,14.7,12.26,13.41,883.3,443.2
18,128.0,30.12,34.0,2,197.87,7,Summer,Laboratory,Sunny,Medium,Evening,Off,Regular_Class,Normal,46.9,42.1,116.5,4.86,3.97,1780.6,452.2
15,,34.19,47.0,2,266.72,3,Spring,Office,Cloudy,,Afternoon,Ventilation,Exam,Scheduled_Check,92.0,15.6,,1.36,13.01,925.4,383.8
13,379.0,37.92,19.0,1,254.56,12,Winter,Gymnasium,,High,Afternoon,Off,Regular_Class,Normal,86.0,39.3,680.0,2.2,3.4,380.0,590.3
2,534.0,31.41,22.0,2,293.25,11,Fall,Laboratory,Rainy,Full,Night,Cooling,No_Event,Under_Maintenance,51.1,37.8,10.2,3.04,3.7,2790.1,659.2
12,94.0,16.76,23.0,2,161.04,2,Winter,Classroom,Rainy,Low,Afternoon,Cooling,Holiday,Normal,70.5,0.0,500.4,25.75,6.02,2776.9,456.8
7,416.0,16.68,35.0,2,276.67,8,Summer,Cafeteria,Windy,High,Morning,Heating,No_Event,Normal,34.4,1.2,,24.21,6.64,2471.0,603.9
6,474.0,36.71,41.0,4,341.75,11,Fall,Cafeteria,Sunny,High,Morning,Cooling,Regular_Class,Normal,31.8,12.1,210.0,6.47,,1277.7,616.8
2,524.0,36.41,14.0,4,316.36,11,Fall,Cafeteria,Foggy,Full,Night,Ventilation,Sports_Event,Normal,61.1,34.6,,12.73,13.88,2759.6,635.8
21,217.0,27.7,6.0,7,207.56,12,Winter,Auditorium,Sunny,Medium,Evening,Off,Regular_Class,Post_Maintenance,64.0,29.8,14.1,9.21,,2636.3,488.3
